%time,field
1559775817804406881,524.80265291
1559775817804752111,524.803242709
1559775817805121898,524.803032498
1559775817807194948,524.796179981
1559775817810395002,524.782152354
1559775817811399936,524.772554309
1559775817812815904,524.759811349
1559775817814832925,524.746853205
1559775817815305948,524.746651497
1559775817816744089,524.748817263
1559775817819051980,524.72937551
1559775817820436000,524.728736361
1559775817822807073,524.71001606
1559775817824596881,524.699514302
1559775817825710058,524.699321082
1559775817826699972,524.671636634
1559775817828757047,524.654276491
1559775817830780029,524.630234829
1559775817832732915,524.600735121
1559775817834487915,524.565232187
1559775817835488080,524.565070045
1559775817836991071,524.551911856
1559775817838998079,524.551545348
1559775817842924118,524.528594835
1559775817845357894,524.510041509
1559775817846748113,524.506598487
1559775817849666118,524.478814997
1559775817850975036,524.472673236
1559775817852638006,524.462956341
1559775817854896068,524.432893653
1559775817855447053,524.43275669
1559775817856528043,524.443580074
1559775817859203100,524.426097699
1559775817860899925,524.417138756
1559775817863085031,524.412829931
1559775817864398002,524.409751441
1559775817865505933,524.40049081
1559775817866664886,524.386160121
1559775817868951082,524.371485567
1559775817871881008,524.349369095
1559775817872493982,524.346099369
1559775817875068902,524.348481892
1559775817876488924,524.339199636
1559775817876825094,524.35571459
1559775817878635883,524.343652859
1559775817880419969,524.343349033
1559775817882847070,524.342328964
1559775817884557962,524.349873762
1559775817885265111,524.349746489
1559775817886735916,524.331008673
1559775817888726949,524.331300173
1559775817890851020,524.330998814
1559775817892713069,524.305961019
1559775817895486116,524.295487261
1559775817895987033,524.295373123
1559775817896945953,524.305194777
1559775817898890972,524.280407909
1559775817900562047,524.282610401
1559775817902770042,524.280534732
1559775817905177116,524.263848177
1559775817906801939,524.279044698
1559775817908714056,524.271105538
1559775817910805940,524.26342918
1559775817913438081,524.252460912
1559775817914915084,524.241799403
1559775817915236949,524.241691615
1559775817916599035,524.254087426
1559775817918901920,524.23637469
1559775817920348882,524.252943705
1559775817922818899,524.232011974
1559775817926548957,524.212270201
1559775817926995992,524.212167462
1559775817927439928,524.226039796
1559775817928834915,524.224699551
1559775817930932044,524.201510553
1559775817932991981,524.190435377
1559775817934796094,524.220904189
1559775817936928033,524.214018882
1559775817938317060,524.209975922
1559775817939599037,524.209874889
1559775817940314054,524.224684228
1559775817942806959,524.233372629
1559775817944753885,524.244065907
1559775817945733070,524.238130611
1559775817947143077,524.256641226
1559775817948970079,524.274389641
1559775817950952053,524.291432465
1559775817952786922,524.304187973
1559775817954771995,524.327268864
1559775817955523967,524.327126292
1559775817957047939,524.356428633
1559775817958615064,524.38820003
1559775817962670087,524.397803454
1559775817964807033,524.442022798
1559775817965424060,524.441847237
1559775817966578960,524.465964556
1559775817969058990,524.48462467
1559775817971173048,524.511053937
1559775817972728967,524.545093915
1559775817974606037,524.566787477
1559775817975243091,524.566577735
1559775817976792097,524.56932385
1559775817978466033,524.568421532
1559775817981121063,524.600560294
1559775817984783887,524.619372832
1559775817985187053,524.619149022
1559775817986296892,524.62450946
1559775817988775014,524.649999904
1559775817990447044,524.692077287
1559775817992352962,524.717687471
1559775817994528055,524.719281916
1559775817995095014,524.719031753
1559775817996531963,524.74397751
1559775817998358964,524.782630202
1559775818000637054,524.787217369
1559775818004112005,524.814657875
1559775818005187988,524.818562148
1559775818005651950,524.818286757
1559775818006572961,524.82584505
1559775818008440971,524.836889852
1559775818010571956,524.870832313
1559775818012445926,524.891754307
1559775818014466047,524.902352105
1559775818015149116,524.902053596
1559775818016663074,524.948089185
1559775818018565893,524.944723827
1559775818020840883,524.965676174
1559775818022526979,524.965450298
1559775818025217056,524.982318098
1559775818025533914,524.981996685
1559775818026535987,524.973908313
1559775818028760910,525.005479829
1559775818030648946,525.00772523
1559775818032613039,525.031766862
1559775818034849882,525.040042341
1559775818035286903,525.039707876
1559775818036554098,525.048273468
1559775818038646936,525.056570606
1559775818043986082,525.093175328
1559775818045067071,525.08136755
1559775818045774936,525.0810201
1559775818048049926,525.083896849
1559775818048583030,525.094966406
1559775818051173925,525.09783632
1559775818059676885,525.085979878
1559775818060430049,525.118961971
1559775818061062097,525.084503676
1559775818062957048,525.042760626
1559775818065618991,525.065062578
1559775818066226959,525.064716439
1559775818067162036,525.042101428
1559775818070916891,525.02054149
1559775818071614980,525.022787811
1559775818072746038,525.007509358
1559775818074978113,525.009833777
1559775818075691938,525.009499291
1559775818077181100,525.00243841
1559775818080857038,525.01390132
1559775818082659959,524.974319622
1559775818084863901,524.944319518
1559775818085294961,524.944001107
1559775818087872982,524.93444251
1559775818088885068,524.901023287
1559775818092210054,524.888185039
1559775818093326091,524.88027904
1559775818095248937,524.880620491
1559775818095817089,524.880318723
1559775818097553014,524.861374478
1559775818100611925,524.850891509
1559775818101702928,524.862738206
1559775818105350017,524.87357888
1559775818105997085,524.859409171
1559775818106765031,524.859111454
1559775818107469081,524.842446253
1559775818108918905,524.829371448
1559775818110835075,524.802436035
1559775818112767934,524.787162886
1559775818114976882,524.766733317
1559775818115545034,524.766457859
1559775818116959095,524.741333554
1559775818120424032,524.731241853
1559775818122422933,524.708029782
1559775818122802972,524.688086276
1559775818130325078,524.701565527
1559775818133502960,524.683047882
1559775818134409904,524.664810604
1559775818135449886,524.63612405
1559775818135998964,524.635879259
1559775818136740922,524.628135807
1559775818138643980,524.620516247
1559775818140994071,524.593847191
1559775818145380020,524.582432202
1559775818146328926,524.567244197
1559775818147038936,524.567016773
1559775818147676944,524.558462851
1559775818148955106,524.541882158
1559775818151259899,524.52781971
1559775818152848005,524.51571501
1559775818154839992,524.504069936
1559775818155473947,524.503856797
1559775818157670974,524.499797895
1559775818158675909,524.464152281
1559775818160985946,524.455142598
1559775818162774085,524.431172978
1559775818165688991,524.393893869
1559775818166256904,524.393706921
1559775818166953086,524.395783155
1559775818169190883,524.380798081
1559775818172779083,524.395472742
1559775818175360918,524.357876799
1559775818176012992,524.357698904
1559775818176784038,524.357656211
1559775818178735971,524.350537936
1559775818186494112,524.321085185
1559775818187621116,524.299093471
1559775818188127040,524.298930165
1559775818188774108,524.297546347
1559775818189383029,524.31448267
1559775818191467046,524.297352079
1559775818197922945,524.251205831
1559775818198616981,524.251054956
1559775818199552059,524.223214428
1559775818199621915,524.232713277
1559775818201616048,524.225619171
1559775818202835083,524.200148497
1559775818204868078,524.215436751
1559775818205363988,524.215295391
1559775818207828044,524.182767891
1559775818211596965,524.195691579
1559775818212035894,524.168434389
1559775818212662935,524.176069871
1559775818215207099,524.165312564
1559775818216449022,524.156751544
1559775818218849897,524.162670518
1559775818220484018,524.177325901
1559775818222347021,524.157328023
1559775818225626945,524.154845136
1559775818226325988,524.154717126
1559775818227005004,524.163093999
1559775818228868961,524.151337504
1559775818231483936,524.153822315
1559775818232594013,524.149897624
1559775818235284090,524.131412981
1559775818235759019,524.126074298
1559775818236501932,524.138931366
1559775818239027023,524.130658611
1559775818244131088,524.112207633
1559775818245326042,524.134293561
1559775818245701074,524.134168185
1559775818246579885,524.135117678
1559775818248625993,524.147122592
1559775818250734090,524.143693981
1559775818255609989,524.156238388
1559775818256254911,524.15304144
1559775818256998062,524.152912004
1559775818257502079,524.169211512
1559775818259125947,524.161925876
1559775818261166095,524.158669508
1559775818264067888,524.159734445
1559775818265237092,524.168268143
1559775818265732049,524.168135294
1559775818267807006,524.175741529
1559775818268830060,524.180155056
1559775818270922899,524.184818929
1559775818272696971,524.192515748
1559775818274909019,524.208560222
1559775818275494098,524.208418337
1559775818276897907,524.19685866
1559775818278692007,524.204221261
1559775818280797958,524.193916764
1559775818283051967,524.202792553
1559775818286015033,524.197877012
1559775818287014007,524.197736527
1559775818287518978,524.215648657
1559775818288676023,524.207928356
1559775818292182922,524.199459692
1559775818300430059,524.230317372
1559775818301167964,524.236366586
1559775818303425073,524.252261531
1559775818305001974,524.238499979
1559775818305636882,524.238352767
1559775818307276964,524.246601435
1559775818308662891,524.271061337
1559775818310808897,524.272944444
1559775818312922000,524.287622571
1559775818314958095,524.294193101
1559775818315640926,524.294032888
1559775818317476987,524.292084986
1559775818319654941,524.285499842
1559775818320610046,524.267727178
1559775818322468042,524.286586859
1559775818328113079,524.300051776
1559775818329797029,524.293282448
1559775818331331014,524.33442308
1559775818332685947,524.360777579
1559775818334405899,524.377545299
1559775818335205078,524.377367052
1559775818336947917,524.393323156
1559775818338673114,524.400568496
1559775818340603113,524.407501375
1559775818342540025,524.410317692
1559775818344983100,524.418208232
1559775818345312118,524.418019205
1559775818346843957,524.424341422
1559775818348476886,524.445554802
1559775818350549936,524.433661993
1559775818352801084,524.46058697
1559775818355151891,524.464445525
1559775818357333898,524.453441341
1559775818358650922,524.442987769
1559775818361197948,524.450440926
1559775818362610101,524.440148371
1559775818365286111,524.443669471
1559775818365760087,524.443471425
1559775818367080926,524.437360204
1559775818368700981,524.443107158
1559775818370668888,524.450430754
1559775818372620105,524.445836483
1559775818374563932,524.443588522
1559775818375214099,524.44338983
1559775818377650976,524.442851989
1559775818378850936,524.439136685
1559775818380718946,524.446389532
1559775818382874011,524.457422469
1559775818385220050,524.472253731
1559775818385620117,524.472048853
1559775818386673927,524.472908124
1559775818388590097,524.492658846
1559775818390969038,524.492967789
